title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
Chartered Accountants Australia & New Zealand | CA ANZ,https://www.charteredaccountantsanz.com/,Chartered Accountants Australia & New Zealand (CA ANZ) represents over 120 000 members in Australia  New Zealand & overseas. CA ANZ creates prosperity for everyone. Learn more about the opportunities  CA program or memberships that CA ANZ offers.,charteredaccountantsanz,"['33 Erskine Street Sydney, NSW 2000 Australia', 'https://www.charteredaccountantsanz.com/terms-of-use']","['onald@charteredaccountantsanz.com', 'https://www.charteredaccountantsanz.com/about-us/governance/voting/2019-member-vote/australian-regional-council-elections']","['+64 4 474 7840', 'https://www.charteredaccountantsanz.com/about-us/governance/voting/2019-member-vote/new-zealand-elections']","['ca anz members', 'ca anz services', 'ca anz council', 'ca anz submission', 'ca anz students', 'ca anz board', 'ca anz group', 'ca anz resident', 'ca anz ip', 'ca anz sydney']","[['MURRAY JACK', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.chartered_accountants_australia_and_new_zealand.ee7d7298bea6f5d8f788ba8408587a1b.html']","[['Association'], 'https://www.crunchbase.com/organization/chartered-accountants-australia-and-new-zealand']",None,"['$3.72 million USD', 'https://www.dnb.com/business-directory/company-profiles.chartered_accountants_australia_and_new_zealand.ee7d7298bea6f5d8f788ba8408587a1b.html']",None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/chartered-accountants-australia-and-new-zealand']",None,"['Private', 'https://www.crunchbase.com/organization/chartered-accountants-australia-and-new-zealand']",0.25,0.25,0.0,0.0,0.125
Leadership Development for Teachers - Australia and New ...,https://coachingfocus.com.au/,Want to lift the leadership capacity of your teachers? Coaching Focus specialises in developing role model leaders._Want to lift the leadership capacity of your teachers? Coaching Focus specialises in developing role model leaders._,coachingfocus,"['0400 1208 22  E:  janine@coachingfocus.com.au  A: Highett VIC 3190', 'https://coachingfocus.com.au/contact/']","['info@hewsons.com.au', 'https://www.crunchbase.com/organization/hewsons-executive-development']","['+613 9598 8582', 'https://coachingfocus.com.au']","['elevating leadership program elevating leadership', 'leadership programs', 'leadership development programs', 'school leadership', 'leadership style', 'leadership roles', 'great leadership', 'good leadership', 'developing leaders', 'leadership coach']","[['JANINE STRATFORD', 'Owner'], 'https://www.dnb.com/business-directory/company-profiles.mrs_janine_pamela_stratford.82e08cd45b51c4d7c68e060540bf787b.html']","[['ConsultingHuman ResourcesInformation Technology'], 'https://www.crunchbase.com/organization/hewsons-executive-development']","['Jul 1, 1997', 'https://www.crunchbase.com/organization/hewsons-executive-development']","['$105,072 USD', 'https://www.dnb.com/business-directory/company-profiles.mrs_janine_pamela_stratford.82e08cd45b51c4d7c68e060540bf787b.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/3309770']",None,"['Private', 'https://www.crunchbase.com/organization/hewsons-executive-development']",0.25,0.25,0.0,0.0,0.125
SPS: Learning creates Leaders,https://www.spseducation.com.au/,SPS provide comprehensive  easy-to-learn training & certification of the SEQTA suite  as well as professional development workshops and services.,spseducation,"['PO Box 740 Joondalup WA 6919', 'https://www.spseducation.com.au/contact-us/']","['10963-1614261600-1614267000@www.spseducation.com.au', 'https://www.spseducation.com.au/course/webinar-qt101-seqta-tutor-awst-time-zone-2-2/?ical=1']","['+61 8 6404 0788', 'https://www.spseducation.com.au/']","['seqta schools', 'seqta programmes', 'seqta suite', 'seqta suite knowledge', 'seqta staff', 'seqta level', 'seqta analyse', 'seqta teach', 'seqta attendance', 'seqta learn']",None,"['Education, IT - Software', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
AFMLTA: Home,https://www.afmlta.asn.au/,,afmlta.asn.au,None,"['info@afmlta.asn.au', 'https://www.afmlta.asn.au/content/contact-us']","['+61 1300 655 420', 'https://www.crunchbase.com/organization/class-cover']",None,"['Ben Grozier', 'founder(s)', 'https://www.crunchbase.com/organization/class-cover']","[['AppsMobile AppsRecruiting'], 'https://www.crunchbase.com/organization/class-cover']","['Jan 20, 2012', 'https://www.crunchbase.com/organization/class-cover']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/class-cover']",None,"['Private', 'https://www.crunchbase.com/organization/class-cover']",0.0,0.0,0.0,0.0,0.0
Spectrum Education,https://www.spectrumeducation.com/,Spectrum Education shares easy-to-implement strategies  techniques and teaching resources to help students  parents & teachers with advanced study skills. Our conference & Teachers Matter Magazine helps create more effective learning environments & classrooms in New Zealand  Australia & worldwide.,spectrumeducation,"['19 Rondane Place Tirohanga Lower Hutt, WELLINGTON, 5010 New Zealand', 'https://www.dnb.com/business-directory/company-profiles.spectrum_education_limited.54cc61491de9bb693e390d72072af5c6.html']",None,"['+64 4 528 9969', 'https://www.spectrumeducation.com/']","['study resources teachers matter single issue', 'downloadable teachers matter single issue', 'setting goals', 'hope teachers matter single issue', 'teachers matter single issue', '| study skills teachers matter single issue', 'teachers matter', 'nz orders teachers matter single issue', 'australian orders teachers matter single issue', 'short term goals']","['Ben Grozier', 'founder(s)', 'https://www.crunchbase.com/organization/class-cover']","[['AppsMobile AppsRecruiting'], 'https://www.crunchbase.com/organization/class-cover']","['Jan 20, 2012', 'https://www.crunchbase.com/organization/class-cover']","['$530,000 USD', 'https://www.dnb.com/business-directory/company-profiles.spectrum_education_limited.54cc61491de9bb693e390d72072af5c6.html']",None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/class-cover']",None,"['Private', 'https://www.crunchbase.com/organization/class-cover']",0.0,0.25,0.0,0.0,0.0625
PTE Academic: Pearson English Language Test,https://pearsonpte.com/,,pearsonpte,None,"['dataprivacy@pearson.com', 'https://pearsonpte.com/privacy-policy/']","['1800882768', 'https://pearsonpte.com/contact-us/']","['pte test', 'academic pte academic', 'pte academic qualification specification pte academic', 'pte academic test takers', 'pte home handbook pte academic', 'pte academic scores', 'pte home b1 test', 'trong khi thi test format pte academic', 'english academic test taker handbook', 'pte academic english booster']","[['Joe Hernandez ', 'Regional Manager_Asia Pacific ...'], 'from linkedin search google']","[['EducationFitness'], 'https://www.crunchbase.com/organization/pte-online']",None,None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/pte-online']",0.0,0.25,0.0,0.0,0.0625
Training.co.nz: Online Courses NZ,https://www.training.co.nz/,Find A Perfect Course. Used by Thousands of NZ Students. Only Top NZ Universities & Training Academies. Fast Track Your Career & Job Prospects.,training,"['127 Erskine Street, Middle Park, Victoria 3206 Australia', 'https://www.training.co.nz/privacy/']","['monstergirl22@hotmail.com', 'https://www.training.co.nz/is-your-resume-still-relevant-4-steps-on-how-to-improve-it/']",None,None,"[['Angelique Vaughan ', 'Regional Training Manager ..._LinkedIn'], 'from linkedin search google']","[['EducationHigher EducationHuman ResourcesVocational Education'], 'https://www.crunchbase.com/organization/education-training-australia']","[' 5 February 2020', 'https://opencorporates.com/companies/au/638915910']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/education-training-australia']",None,"['Private', 'https://www.crunchbase.com/organization/education-training-australia']",0.25,0.0,0.0,0.0,0.0625
ep.education: Home,https://edperson.co.nz/,,edperson,"['94 Dixon Street Wellington New Zealand', 'https://edperson.co.nz/privacy-policy/']","['info@datacom.com.au', 'https://www.crunchbase.com/organization/datacom']","['+64 4 387 9988', 'https://edperson.co.nz/education-personnel-application-declaration-form-v4/']","['pacific', 'new zealand beginning teachers', 'new zealand webinar', 'new zealand', 'new zealand educators', 'new zealand \\nwhether', 'new zealand webinar welcome', 'aotearoa new zealand', 'new zealand teacher registration', 'other teachers']","[['STUART JOHN BIRCH', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.education_personnel_limited.f3179e8c576a0b0a6a251f52724106fc.html']","[['AppsInformation Technology'], 'https://www.crunchbase.com/organization/datacom']","['1965', 'https://www.crunchbase.com/organization/datacom']","['$4.25 million USD', 'https://www.dnb.com/business-directory/company-profiles.education_personnel_limited.f3179e8c576a0b0a6a251f52724106fc.html']",None,"[' Wellington, Wellington, New Zealand', 'https://www.crunchbase.com/organization/datacom']",None,"['Private', 'https://www.crunchbase.com/organization/datacom']",1.0,0.25,0.0,0.0,0.3125
ACCA Global: Home,https://www.accaglobal.com/,ACCA (the Association of Chartered Certified Accountants) is the global body for professional accountants.,accaglobal,None,"['members@accaglobal.com', 'https://www.crunchbase.com/organization/acca']",None,"['acca nigeria certificate', 'bermuda secondary school certificate certificate', 'acca diploma', 'acca students', 'solomon islands school certificate certificate', 'secondary school certificate', 'acca', 'acca exams', 'secondary vocational school certificate', 'acca qualifications']","[['Samuel Leach ', 'Manager_EY'], 'from linkedin search google']","[['AccountingBusiness DevelopmentEducationFinanceFinancial ServicesNon Profit'], 'https://www.crunchbase.com/organization/acca']","['1904', 'https://www.crunchbase.com/organization/acca']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/acca']",None,"['Private', 'https://www.crunchbase.com/organization/acca']",0.0,0.0,0.0,0.0,0.0
Australian Swimming Coaches & Teachers Association,https://ascta.com/,,ascta,None,None,"['+61 7 5494 6785', 'https://ascta.com/learn/teacher-courses-aquatics-courses/swim-australia-teacher/']","['swim insurance australia', 'swim australia', 'swim australia teacher', 'swim australia teacher qualifications', 'swim insurance', 'swim school insurance', 'swim teachers', 'swim', 'insurance advisernet australia', 'swim central']","[['Jan Cameron ', 'Swimming Australia_LinkedIn'], 'from linkedin search google']","['Education, Mining, oil and gas', 'from_classification_model']",None,None,None,None,None,None,0.0,0.25,0.0,0.0,0.0625
Welcome to ASG,https://www.asg.com.au/,ASG is a member owned organisation which supports parents to invest in their children's education journey.,asg,"['131 274) Mail ASG Complaints 23-35 Hanover Street Oakleigh VIC 3166 Australia', 'https://www.asg.com.au/complaints-faq']","['customercare@asg.com.au', 'https://www.crunchbase.com/organization/asg-1fb4']","['+61 2 9284 9666', 'https://www.asg.com.au/about-asg/privacy-policy']","['other information', 'such information', 'personal information', 'financial information', 'cookie information', 'relevant information', 'further information', 'certain information', 'general information', 'information systems']","[['IAN GORDON CAMPBELL', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.asg_group_limited.7c2f7c036f51ec81ab4e8c285d71c6c6.html']","[['EducationFinancial ServicesInformation Services'], 'https://www.crunchbase.com/organization/asg-1fb4']","['Jan 1, 1974', 'https://www.crunchbase.com/organization/asg-1fb4']","['$78.94 million USD', 'https://www.dnb.com/business-directory/company-profiles.asg_group_limited.7c2f7c036f51ec81ab4e8c285d71c6c6.html']",None,"[' Oakleigh, Victoria, Australia', 'https://www.crunchbase.com/organization/asg-1fb4']",None,"['Private', 'https://www.crunchbase.com/organization/asg-1fb4']",0.25,0.25,0.0,0.0,0.125
AdventurePro Australia & New Zealand,https://www.adventurepro.com.au/,Serving the outdoors and adventure industry in Australia and New Zealand with directory  jobs and courses services and more...,adventurepro,"['3097 87 McKoy Street West Wodonga Victoria Australia 3690', 'https://www.adventurepro.com.au/courses/details.aspx?id=18']","['contact@adventurepro.com.au', 'https://www.crunchbase.com/organization/adventurepro']","['+61 0408 727 293', 'https://www.adventurepro.com.au/privacy/']","['outdoor education programs', 'outdoor education nsw', 'australia halls outdoor education', 'bindaree outdoor education certificate iii outdoor recreation', 'outdoor education adventurepro', 'outdoor education', 'bindaree outdoor education', 'outdoor education instructors', 'halls outdoor education', 'charnwood outdoor education']","[['Tony Barnett ', 'AdventurePro Australia & New Zealand_LinkedIn'], 'from linkedin search google']","[['Consumer GoodsRetailSporting Goods'], 'https://www.crunchbase.com/organization/adventurepro']","['Jan 1, 1999', 'https://www.crunchbase.com/organization/adventurepro']",None,None,"[' Barwite, Victoria, Australia', 'https://www.crunchbase.com/organization/adventurepro']",None,"['Private', 'https://www.crunchbase.com/organization/adventurepro']",0.25,0.25,0.0,0.0,0.125
PwC Australia,https://www.pwc.com.au/,PwC Australia brings together people  business  technology and ideas to build trust in society and solve important problems.,pwc,"['2650 Sydney NSW 2001 Australia', 'https://www.pwc.com.au/contact-us/site-provider.html']","['au_privacy_officer_mbx@pwc.com', 'https://www.pwc.com.au/contact-us/privacy-policy.html']","['+61 2 8266 0000', 'https://www.crunchbase.com/organization/pwc-australia']","['australia australia', 'helping business owners', 'pwc australia', 'pwc australia finding', 'pwc australia finding solutions', 'pwc australia digital', 'pwc australia ceo', 'australian businesses', 'specialist business services', 'business experience']","['Robert Allen', 'founder(s)', 'https://www.crunchbase.com/organization/pwc-australia']","[['Accounting'], 'https://www.crunchbase.com/organization/pwc-australia']","['2010', 'https://www.crunchbase.com/organization/pwc-australia']","['$2.96 million USD', 'https://www.dnb.com/business-directory/company-profiles.pricewaterhousecoopers_australia_services_pty_ltd.cbc0d140eac0261a.html']",None,"[' Australia, Isabela, Philippines', 'https://www.crunchbase.com/organization/pwc-australia']",None,"['Private', 'https://www.crunchbase.com/organization/pwc-australia']",0.25,0.375,0.0,0.0,0.15625
ClassCover - Connecting Schools with Relief Teachers,https://www.classcover.com.au/,Access a thriving hub of teachers looking for work  with 2000+ teachers signing up every month. Instantly connect with teachers to book for relief teaching days or hire at your school,classcover,"['Suite  2 , Level 15, 189 Kent St Sydney, NSW 2000 Australia', 'https://www.classcover.com.au/terms-and-conditions/']","['info@classcover.com.au', 'https://www.classcover.com.au/']","['1800 060 650', 'https://www.classcover.com.au/blog/news/nsw-doe-casual-teachers-granted-access-to-counselling-services/']","['classcover schools', 'casual teachers', 'classroom teachers', 'new teachers', 'casual relief teacher numbers', 'nsw teachers', 'casual relief teacher', 'full time teachers', 'more teachers', 'other casual teachers']","['Ben Grozier', 'founder(s)', 'https://www.crunchbase.com/organization/class-cover']","[['AppsMobile AppsRecruiting'], 'https://www.crunchbase.com/organization/class-cover']","['Jan 20, 2012', 'https://www.crunchbase.com/organization/class-cover']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/class-cover']",None,"['Private', 'https://www.crunchbase.com/organization/class-cover']",0.25,0.25,0.0,0.0,0.125
Teach in New Zealand,https://teachinnewzealand.co.nz/,,teachinnewzealand,None,"['info@pointtopointeducation.com', 'https://www.crunchbase.com/organization/adventure-in-teaching']","['1300 189 269', 'https://www.crunchbase.com/organization/adventure-in-teaching']","['new zealand qualifications', 'new zealand', 'immigration new zealand', 'aotearoa new zealand', 'immigration new zealand site', 'new zealand qualifications authority', 'eligible immigration new zealand things', 'education payroll, immigration new zealand', 'a new zealand initial teacher education programme', 'the immigration new zealand website']",None,"[['Education'], 'https://www.crunchbase.com/organization/adventure-in-teaching']","['Jan 3, 2012', 'https://www.crunchbase.com/organization/adventure-in-teaching']",None,None,"[' Paddington, Western Australia, Australia', 'https://www.crunchbase.com/organization/adventure-in-teaching']",None,"['Private', 'https://www.crunchbase.com/organization/adventure-in-teaching']",0.0,0.0,0.0,0.0,0.0
Early Life Foundations: Professional Development and ...,https://earlylife.com.au/,Early Life Foundations delivers professional development and support for educators  parents  organisations and the community.,earlylife,"['17 Kaloorup Road VASSE BUSSELTON WA WA 6280 Australia', 'https://earlylife.com.au/events/10-walker-learning-study-tour-f-k-p-or-r-to-year-2/']","['warren@ditno.com', 'https://www.crunchbase.com/organization/ditno']","['+61 3 9551 1900', 'https://earlylife.com.au/school-readiness-assessments/']","['child development', 'supporting children', 'helping children', 'walker learning environment', 'young children', 'individual children', 'walker learning pd', 'child psychology', 'resilient children', 'most children']","['Andy Walker', 'founder(s)', 'https://www.crunchbase.com/organization/ditno']","[['Cloud ComputingCloud SecurityCyber SecurityNetwork SecuritySecurity'], 'https://www.crunchbase.com/organization/ditno']","['Aug 6, 2012', 'https://www.crunchbase.com/organization/ditno']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/ditno']",None,"['Private', 'https://www.crunchbase.com/organization/ditno']",0.25,0.25,0.0,0.0,0.125
IH Teach English,https://www.ihteachenglish.com/,Take your CELTA course with IH and start your career as an English language teacher. CELTA is the world's most widely-recognised qualification for teaching English.,ihteachenglish,None,"['helpdesk@seqta.com.au', 'https://www.crunchbase.com/organization/seqta']","['+61 8 9301 2277', 'https://www.crunchbase.com/organization/seqta']","['teacher training courses', 'celta course', 'ih izmir ih', 'ih language schools', 'celta course options', 'f2f celta course', 'full time f2f celta course', 'most celta courses', 'ih lisbon ih budapest', 'ih schools']","['Grant Grosser', 'founder(s)', 'https://www.crunchbase.com/organization/seqta']","[['E-LearningEdTechEducationSoftware'], 'https://www.crunchbase.com/organization/seqta']","['Mar 1, 2006', 'https://www.crunchbase.com/organization/seqta']",None,None,"[' Burwood East, Victoria, Australia', 'https://www.crunchbase.com/organization/seqta']",None,"['Private', 'https://www.crunchbase.com/organization/seqta']",0.0,0.0,0.0,0.0,0.0
Sportspeople | Australia's Largest Sports Jobs Board,https://www.sportspeople.com.au/,Finding you the sports job you love!  Search sports jobs and career-related information with Australia's largest sports job board.,sportspeople,"['PO Box 57 , Campbelltown NSW 2560', 'https://www.ezisuite.net/eziJob/Campbelltown/HRRegistry/default.cfm?act=viewVacancy&type=W&vid=240307']","['hello@sportility.co', 'https://www.crunchbase.com/organization/sportility']","['+61 2 9555 5000', 'https://www.sportspeople.com.au/jobs/64655-human-resources-manager-12-month-contract-netball-victoria']","['souci leisure centre jobs', 'leisure centre', 'swim program', 'swim centre', 'full time role', 'souci leisure centre splash swim school truganina city', 'swim australia qualified swimming teacher', 'other team members', 'sports management experience', 'fawkner leisure centre']","['Adam Hyman', 'founder(s)', 'https://www.crunchbase.com/organization/sportility']","[['CommunitiesSporting Goods'], 'https://www.crunchbase.com/organization/sportility']","['Jul 1, 2015', 'https://www.crunchbase.com/organization/sportility']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/sportility']",None,"['Private', 'https://www.crunchbase.com/organization/sportility']",0.25,0.25,0.0,0.0,0.125
West African Drums - Djembe | African Drumming Workshops ...,https://www.africandrumming.com.au/,Largest African music shop in Australia  shipping worldwide. Australia’s trusted name in African instruments  classes  events  school workshops.,africandrumming,"['03 ) 9525 3073  [email\xa0protected] 252 St Kilda Rd, St Kilda, VIC 3182', 'https://www.africandrumming.com.au/product-category/dun-bougas-more-drums/other-drums/']",None,"['+613 9525 3073', 'https://www.africandrumming.com.au/terms-shipping-faqs/']","['frame drum primo series', 'talking drum master series handpan', 'master series', 'ziggy krin primo series dunun accessories primo series shells', 'primo series canvas drum bags', 'world class djembe drums', 'master series handpan', 'primo series', 'intermediate djembe drum classes', 'djembe vegan series djembes']","[['NATHAN BREGMEN', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.rhythm_makers_limited.30df7a2aa17e9a9054eccb8d5760fb1b.html']","['Manufacturing, Healthcare', 'from_classification_model']","['22 February 2012', 'https://opencorporates.com/companies/nz/3732255']","['$997,000 USD', 'https://www.dnb.com/business-directory/company-profiles.rhythm_makers_limited.30df7a2aa17e9a9054eccb8d5760fb1b.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/3732255']",None,"['Limited\xa0Company Independent', 'https://www.dnb.com/business-directory/company-profiles.rhythm_makers_limited.30df7a2aa17e9a9054eccb8d5760fb1b.html']",0.25,0.25,0.0,0.0,0.125
Edvectus - Home | Facebook,https://www.facebook.com/LoveEdvectus/,Log in to Facebook to start sharing and connecting with your friends  family and people you know.,edvectus,"['19 Mackelvie Street Ponsonby Auckland, AUCKLAND, 1144 New Zealand', 'https://www.dnb.com/business-directory/company-profiles.edvectus_limited.9a3195535cad9346c2ed12e95acbe2e8.html']","['zoe@openagent.com.au', 'https://www.crunchbase.com/organization/openagent-com-au']","['+64226338848', 'https://www.facebook.com/pages/category/shandong-restaurant/']","['shandong restaurant egyptian restaurant', 'shanghainese restaurant mongolian restaurant', 'restaurant romanian restaurant clothing distributor facebook services', 'restaurants', 'macanese restaurant', 'malaysian restaurant', 'shaanxi restaurant', 'european restaurant', 'service south indian restaurant', 'policies browse pages artificial intelligence udupi restaurant']","[['Diane Kirby JACOUTOT', ' director'], 'https://opencorporates.com/companies/nz/4563339']","[['Commercial Real EstateReal EstateReal Estate Investment'], 'https://www.crunchbase.com/organization/openagent-com-au']","['2012', 'https://www.crunchbase.com/organization/openagent-com-au']","['$6.00 million USD', 'https://www.dnb.com/business-directory/company-profiles.edvectus_limited.9a3195535cad9346c2ed12e95acbe2e8.html']",None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/openagent-com-au']",None,"['Private', 'https://www.crunchbase.com/organization/openagent-com-au']",0.75,0.25,0.25,0.0,0.3125
Education Matters news for Primary & Secondary schools in ...,https://www.educationmattersmag.com.au/,Education Matters news is an informative and valuable for decision makers of both Primary and Secondary schools Australia-wide.,educationmattersmag,"['11 -15 Buckhurst Street South Melbourne, Victoria 3205 AUSTRALIA', 'https://www.educationmattersmag.com.au/contact-us/']","['dev@macrovue.com.au', 'https://www.crunchbase.com/organization/macrovue']","['+61 431 330 232', 'https://www.educationmattersmag.com.au/contact-us/']","['primary school students', 'high school students', 'secondary school students', 'school education', 'new schools', 'primary school children', 'other schools', 'primary schools', 'many schools', 'student learning']","['Dev Sinha', 'founder(s)', 'https://www.crunchbase.com/organization/macrovue']","[['AccountingBig DataFinanceSmall and Medium Businesses'], 'https://www.crunchbase.com/organization/macrovue']","['Jun 1, 2014', 'https://www.crunchbase.com/organization/macrovue']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/macrovue']",None,"['Private', 'https://www.crunchbase.com/organization/macrovue']",0.25,0.25,0.0,0.0,0.125
FindAMasters Degree Worldwide - Postgraduate MSc MA ...,https://www.findamasters.com/,Postgraduate Masters Degrees  courses & programmes in Europe  including online and distance learning courses,findamasters,None,"['customerservice@masters.com.au', 'https://www.crunchbase.com/organization/masters']","['+61-481-563-213', 'https://www.vfairs.com/privacy-policy/']","['postgraduate research students', 'research students', 'postgraduate students', 'other students', 'international masters students', 'prospective postgraduate students', 'postgraduate student recruitment', 'new students', 'students', 'student personal data']",None,"[['Retail'], 'https://www.crunchbase.com/organization/masters']","['2011', 'https://www.crunchbase.com/organization/masters']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/masters']",None,"['Private', 'https://www.crunchbase.com/organization/masters']",0.0,0.25,0.0,0.0,0.0625
Good Universities Guide: Find University and TAFE Courses,https://www.gooduniversitiesguide.com.au/,,gooduniversitiesguide,"['7 Major Innes Road  Port macquarie New South Wales 2444', 'https://www.gooduniversitiesguide.com.au/course-provider/charles-sturt-university/campuses']","['media@open.edu.au', 'https://www.crunchbase.com/organization/open-universities-australia']","['1800 682 133', 'https://www.gooduniversitiesguide.com.au/privacy-policy']","['deakin university students', 'student exchange good education group', 'charles sturt university students', 'study comprising course', 'other students', 'degree courses', 'undergraduate study mathematics courses', 'dietary aide macquarie university rankings university', 'bond university undergraduate study', 'other postgraduate coursework courses']",None,"[['EducationHigher EducationMarketplace'], 'https://www.crunchbase.com/organization/open-universities-australia']","['1993', 'https://www.crunchbase.com/organization/open-universities-australia']",None,None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/open-universities-australia']",None,None,0.25,0.25,0.0,0.0,0.125
Liquid Learning,https://liquidlearning.com/,Liquid Learning connects you with inspiring leaders  experts and innovators to learn  network and be better.,liquidlearning,"['L 9 76-80 CLARENCE STREET SYDNEY, NEW SOUTH WALES, 2000 Australia', 'https://www.dnb.com/business-directory/company-profiles.liquid_learning_group_pty_ltd.82bb797e6e2d6b9a9cc729d944191bbe.html']","['info@liquidlearning.com.au', 'https://www.crunchbase.com/organization/liquid-learning-group']","['+61 2 8239 9700', 'https://liquidlearning.com/']","['team leadership', 'mindful leadership leadership conferences', 'building personal leadership', 'effective leadership', 'achieving improved leadership performance', 'key leadership capability', 'team performance', 'leadership success', 'personal leadership mastery', 'leadership development']","[['ANDREW DEANNE WOOD', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.liquid_learning_group_pty_ltd.82bb797e6e2d6b9a9cc729d944191bbe.html']","[['Events'], 'https://www.crunchbase.com/organization/liquid-learning-group']","['2004', 'https://www.crunchbase.com/organization/liquid-learning-group']","['$13.59 million USD', 'https://www.dnb.com/business-directory/company-profiles.liquid_learning_group_pty_ltd.82bb797e6e2d6b9a9cc729d944191bbe.html']",None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/liquid-learning-group']",None,"['Private', 'https://www.crunchbase.com/organization/liquid-learning-group']",0.375,0.375,0.0,0.0,0.1875
CPDO - Continuing Professional Development Online™,https://www.cpdo.com.au/,Online Continuing Professional Development for Chiropractors and Osteopaths in Australia and New Zealand. Improve your diagnostic skills while earning your CPD hours online.,cpdo,"['PO Box 3168 Victoria Gardens Richmond VIC 3121 Australia', 'https://www.cpdo.com.au/mod/page/contact.php?id=10']","['info@cpdo.com.au', 'https://www.cpdo.com.au/mod/page/view.php?id=19']","['+61056461020', 'https://www.cpdo.com.au/mod/page/contact.php?id=10']","['online cpd video modules', 'cpd module', 'online cpd', 'formal cpd modules informal cpd modules feedback', 'cpd modules', 'pain cpd', 'online new cpd requirements', 'cpd bundle', 'cpd credits', 'formal cpd']","[['Photographer/Creative Director ', 'michael embelton ..._LinkedIn'], 'from linkedin search google']","['Healthcare, Education', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
ASID - Australasian Society for Infectious Diseases (ASID ...,https://www.asid.net.au/,,asid.net.au,"['1987 Fremantle, WA 1986', 'https://www.asid.net.au/meetings/past-annual-scientific-meetings-2']","['info@muvi-uv.com.au', 'https://www.crunchbase.com/organization/muvi-bd68']","['+61 7 5579 3400', 'https://www.asid.net.au/events/category/asid-conferences']","['asid members', 'asid trainee members', 'current asid members', 'asid president', 'covid-19 asid president', 'asid statements', 'asid events', 'asid guidelines', 'nz asid', 'asid refugee']","[['Ian M. Mackay_ Ph.D ', 'Adjunct Associate Professor_The ...'], 'from linkedin search google']","[['CommercialHealth CareHospitalMobile Devices'], 'https://www.crunchbase.com/organization/muvi-bd68']","['2017', 'https://www.crunchbase.com/organization/muvi-bd68']",None,None,"[' Australia, Isabela, Philippines', 'https://www.crunchbase.com/organization/muvi-bd68']",None,"['Private', 'https://www.crunchbase.com/organization/muvi-bd68']",0.25,0.25,0.0,0.0,0.125
Expat Forum For People Moving Overseas And Living Abroad,https://www.expatforum.com/,A forum community dedicated to expatriates and enthusiasts. Come join the discussion about residency  taxes  documents  visas  travel  health care..._A forum community dedicated to expatriates and enthusiasts. Come join the discussion about residency  taxes  documents  visas  travel  health care  finances  banking  classifieds  and more!,expatforum,None,None,None,"['other sites', 'other information', 'such sites', 'other verticalscope inc. web sites', 'more sites', 'newest members', 'web site terms', 'user information', 'site', 'more information']","['Rob Hango-Zada', 'founder(s)', 'https://www.crunchbase.com/organization/shippt']","[['DeliveryE-CommerceLogisticsShippingSoftware'], 'https://www.crunchbase.com/organization/shippt']","['2014', 'https://www.crunchbase.com/organization/shippt']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/shippt']",None,"['Private', 'https://www.crunchbase.com/organization/shippt']",0.0,0.0,0.0,0.0,0.0
