title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
Designa,https://designa.com/,,designa,"['97 Baxter Rd, Mascot NSW 2020', ['DESIGNA AUSTRALIA Pty Ltd, address', 'knowledge_panel']]","['press@canva.com', 'https://www.crunchbase.com/organization/canva']","['+61-285434600', 'https://www.dnb.com/business-directory/company-profiles.d_a_designa_accessories_pty_limited.569b620709baff98.html']","['die designa', 'die designa branchenlösung', 'die designa vertriebsbüros', 'die designa verkehrsleittechnik gmbh', 'von designa', 'nicht von designa', 'di designa', 'die welt der', 'die auswahl der freizugebenden sicherheiten obliegt designa', 'lieferungen von designa']","[['Thomas Waibel', 'CEO'], 'https://www.parking.asn.au/designa-sabar-becomes-designa-australia/']","[['Graphic DesignPhoto EditingPublishingSoftwareWeb Design'], 'https://www.crunchbase.com/organization/canva']","['2012', 'https://www.crunchbase.com/organization/canva']","['$7.67 million USD', 'https://www.dnb.com/business-directory/company-profiles.d_a_designa_accessories_pty_limited.569b620709baff98.html']",None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/canva']",None,"['Private', 'https://www.crunchbase.com/organization/canva']",0.0,0.0,0.0,0.0,0.0
White River Health System › Home,https://www.whiteriverhealthsystem.com/,,whiteriverhealthsystem,"['74F Walters Rd, Blacktown NSW 2148', ['Walters Road Medical Centre, address', 'knowledge_panel']]","['awhiteaker2@wrmc.com', 'https://www.whiteriverhealthsystem.com/posts/categories/news']",None,"['white river medical center', 'md white river medical system facilities', 'white river medical center university', 'aprn white river medical center information', 'md medical services', 'white river medical center er', 'md wrmc medical complex', 'white river medical center orthopaedic services', 'bcps white river medical center opportunities wrmc medical complex er', 'aprn white river health system']",None,"['Healthcare, Agriculture', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
UbiPark | One parking solution from start to finish | Download ...,https://ubipark.com/,UbiPark | One parking solution from start to finish | Download today,ubipark,"['Suite  1417 , 1 Queens Road, Melbourne, VIC 3004', 'https://console.ubipark.com/App/Privacy']","['customersupport@ubipark.com', 'https://www.crunchbase.com/organization/ubipark']","['+613 9863 7433', 'https://ubipark.com/privacy-policy/']","['car parking', 'commuter car parking', 'car parking spots', 'parking solutions', 'smart parking app ubipark', 'smart parking solutions provider ubipark', 'mobile parking app ubipark', 'car parking government', 'car parking sensors', 'train station car parking']","['Mosstyn Howell', 'founder(s)', 'https://www.crunchbase.com/organization/ubipark']","[['Information TechnologyParkingTransportation'], 'https://www.crunchbase.com/organization/ubipark']","['2013', 'https://www.crunchbase.com/organization/ubipark']",None,None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/ubipark']",None,"['Private', 'https://www.crunchbase.com/organization/ubipark']",0.25,0.25,0.0,0.0,0.125
Wallbridge Gilbert Aztec: WGA,https://wga.com.au/,WGA is a multi-disciplinary engineering and project management team offering consulting services in structural  civil  maritime  mechanical  geotechnical  heavy lifting  temporary works  project management  electrical  hydrogeology and pressure vessels. ,wga,"['Suite  7 /9 Keith Ln, Fannie Bay NT 0820', 'https://wga.com.au/']","['dwakeling@wga.com.au', 'https://wga.com.au/our-people/dale-wakeling']","['+61 3 9696 9522', 'https://wga.com.au/our-people/emma-hendy']","['detailed engineering design services', 'water projects', 'water sensitive design', 'road design', 'development design', 'wga undertook superintendency services', 'detailed engineering design', 'design works', 'structural designs', 'integrated water management projects']","[['Jonathan Keith ', 'Project Manager & Maritime ..._LinkedIn'], 'None']","['Manufacturing, Construction', 'from_classification_model']","[' 5 February 2009', 'https://opencorporates.com/companies/nz/2207978']","['$587,136 USD', 'https://www.dnb.com/business-directory/company-profiles.wga_investments_pty_limited.29c2921603162079e95880a8be62341f.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/2207978']",None,"['Proprietorship Parent', 'https://www.dnb.com/business-directory/company-profiles.wga_investments_pty_limited.29c2921603162079e95880a8be62341f.html']",0.25,0.25,0.375,0.0,0.21875
Nortech Detection Nortech Detection: Home,https://nortechdetection.com.au/,Nortech Detection was established in Sydney in 1998 to promote sales and provide customer support…,nortechdetection,"['PO Box 2104 Howrah TAS 7018', 'https://nortechdetection.com.au/support/how-to-buy/']","['mail@nortechdetection.com.au', 'https://nortechdetection.com.au/support/how-to-buy/']","['+613 6200 9919', 'https://nortechdetection.com.au/support/how-to-buy/']","['vehicle detectors', 'nortech vehicle detector range', 'nortech inductive loop vehicle detectors', 'inductive loop vehicle detectors', 'loop detectors', 'microprocessor based vehicle detector', 'pd234 enhanced vehicle detectors', 'pd134 enhanced vehicle detectors', 'nortech vehicle detectors', 'payments diagnosing vehicle detector faults nortech']","[['ANDREW FARROW', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.nortech_detection_pty_limited.5d166360dcf6f1b3f9a1af28dfaa4c3c.html']","['Manufacturing, Construction', 'from_classification_model']",None,"['$553,598 USD', 'https://www.dnb.com/business-directory/company-profiles.nortech_detection_pty_limited.5d166360dcf6f1b3f9a1af28dfaa4c3c.html']",None,None,None,"['Proprietorship Independent', 'https://www.dnb.com/business-directory/company-profiles.nortech_detection_pty_limited.5d166360dcf6f1b3f9a1af28dfaa4c3c.html']",0.25,0.25,0.0,0.0,0.125
Walk Safely to School Day 2021,http://www.walk.com.au/,,walk,"['Level  1 , The Realm 18 National Circuit Barton ACT 2600', 'http://www.walk.com.au/WSTSD/pr-contacts.asp']","['info@walkingtallhealth.com.au', 'https://www.crunchbase.com/organization/walking-tall-health']","['+61407 271 357', 'http://www.walk.com.au/WSTSD/page.asp?pageid=5969']","['increased dog walking', 'increasing dog', 'dog walking', 'dog owners', 'overall dog benefit', 'dogs', 'national dog bite costs', 'other health benefits', 'non dog owners', 'ranging coag reforms']","['Matthew A D Brodie', 'founder(s)', 'https://www.crunchbase.com/organization/walking-tall-health']","[['Health CareMedical DeviceService Industry'], 'https://www.crunchbase.com/organization/walking-tall-health']","['2020', 'https://www.crunchbase.com/organization/walking-tall-health']","['$145,811 USD', 'https://www.dnb.com/business-directory/company-profiles.walk_industrial_services.862445daf8ad42bb9ebaf5cf38a7f312.html']",None,"[' Randwick, New South Wales, Australia', 'https://www.crunchbase.com/organization/walking-tall-health']",None,"['Private', 'https://www.crunchbase.com/organization/walking-tall-health']",0.25,0.25,0.0,0.0,0.125
EVolution Australia,https://www.evolutionaustralia.com.au/,EVolution for Electric Vehicle and EVSE car chargers  components and adaptors in Australia and New Zealand. We love the MINI SE Clubman and MG ZS EV with type 2 or Outlander PHEV and Nissan LEAF car import with type 1 connector to charge in public. The Hyundai Ioniq  Kona or Tesla wall charger,evolutionaustralia,"['32 /536 Clayton Road Clayton South VIC Australia', 'https://www.evolutionaustralia.com.au/cart']","['hello@everty.com.au', 'https://www.crunchbase.com/organization/everty']","['+64 2012-2017', 'https://www.evolutionaustralia.com.au/nissan-leaf-ze0-azeo-ev-chargers']","['electric car charger', 'electric vehicle chargers', 'public electric car chargers', 'electric car cables', 'j1772 ev charging port', 'many electric cars', 'electric car owners', 'zappi ev charging unit', 'many electric vehicles', 'many other electric vehicles']",None,"[['Electric VehicleInformation Technology'], 'https://www.crunchbase.com/organization/everty']","['May 26, 2017', 'https://www.crunchbase.com/organization/everty']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/everty']",None,"['Private', 'https://www.crunchbase.com/organization/everty']",0.25,0.25,0.0,0.0,0.125
KOOKAÏ – AU KOOKAÏ,https://www.kookai.com.au/,Shop the KOOKAI collection online for the latest in women's fashion  everyday basics and accessories.,kookai,"['8 -14 Hall Street Hawthorn East VIC 3123 Australia', 'https://www.kookai.com.au/pages/privacy']","['legal@kookai.com.au', 'https://www.kookai.com.au/pages/privacy']","['+613 8290 0500', 'https://www.kookai.com.au/pages/terms-conditions']","['personal information', 'personal information terms', 'non-personal information', 'crop top information', 'purchase information', 'kookaï products', 'specific information', 'ongoing information', 'more information', 'further information']","['Jacques Nataf', 'founder(s)', 'https://www.crunchbase.com/organization/kooka%C3%AF']","[[""FashionWomen's""], 'https://www.crunchbase.com/organization/kooka%C3%AF']","['Jan 1, 1983', 'https://www.crunchbase.com/organization/kooka%C3%AF']",None,None,"[' Hawthorn, Victoria, Australia', 'https://www.crunchbase.com/organization/kooka%C3%AF']",None,"['Private', 'https://www.crunchbase.com/organization/kooka%C3%AF']",0.25,0.25,0.0,0.0,0.125
Blue Illusion | Womens Clothing & Accessories | Shop Online,https://www.blueillusion.com/,French inspired womens fashion & curators of personal style. Shop the latest clothing & accessories online. Afterpay available. Free shipping over $100.,blueillusion,"['2-8 Inkerman Gr St Kilda, VICTORIA, 3182 Australia', 'https://www.dnb.com/business-directory/company-profiles.blue_illusion_australia_pty_ltd.f217a4a599df86a8.html']","['shop@blueillusion.com', 'https://www.blueillusion.com/blue-illusion/social-compliance-policy']","['1800 208 205', 'https://www.blueillusion.com/blue-illusion/social-compliance-policy']","['blue mountains blue illusion', 'blue illusion', 'blue illusion petite styles', 'blue illusion community', 'blue illusion online', 'blue illusion sizing', 'h13242 blue illusion', 'blue illusion warehouse', 'blue illusion online store', 'blue illusion chadstone victoria']","[['DONNA MAREE GESUNDHEIT', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.blue_illusion_australia_pty_ltd.f217a4a599df86a8.html']","['Utilities, IT - Software', 'from_classification_model']","['19 August 1991', 'https://opencorporates.com/companies/au/053367507']","['$50.25 million USD', 'https://www.dnb.com/business-directory/company-profiles.blue_illusion_australia_pty_ltd.f217a4a599df86a8.html']",None,"['Australia', 'https://opencorporates.com/companies/au/053367507']",None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.blue_illusion_australia_pty_ltd.f217a4a599df86a8.html']",0.375,0.25,0.75,0.0,0.34375
Yahoo News Singapore,https://sg.news.yahoo.com/,,sg.news.yahoo,"['33 .868401"",""lon"":""151.210006"",""qualifiedName"":""Sydney, NSW Australia 2000', 'https://sg.news.yahoo.com/']","['globalenquiries@sgfleet.com', 'https://www.crunchbase.com/organization/sgfleet']","['+61294941000', 'https://www.crunchbase.com/organization/sgfleet']",None,"[['Felix Lie ', 'Senior Application Consultant_NCS Group'], 'from linkedin search google']","[['Financial ServicesLeasingPlastics and Rubber Manufacturing'], 'https://www.crunchbase.com/organization/sgfleet']","['1986', 'https://www.crunchbase.com/organization/sgfleet']",None,None,"[' Pymble, New South Wales, Australia', 'https://www.crunchbase.com/organization/sgfleet']",None,"['Private', 'https://www.crunchbase.com/organization/sgfleet']",0.25,0.0,0.0,0.0,0.0625
Earring Happiness,https://earringhappiness.com/,Handmade & One of a Kind earrings with Unique Designs that you'll find nowhere else. All earrings Made in the USA. Only 1 pair available per design!,earringhappiness,None,"['hello@beforepay.co', 'https://www.crunchbase.com/organization/cheq-40b6']",None,"['pendant drop earrings', 'earrings simple cowhide tassel drop earrings', 'dangle earrings', 'glitter dangle earrings double circular silver wreath pendant earrings', 'rose gold dangle earrings iridescent berry beads wreath pendant earrings', 'heart pendant drop earrings', 'simple dangle earrings', 'dangle earrings bronze', 'earrings green maracas boho dangle earrings caramel bead', 'hoop earrings red spiral lantern pink center dangle earrings gorgeous earrings']","['Dean Mao', 'founder(s)', 'https://www.crunchbase.com/organization/cheq-40b6']","[['AppsConsumer LendingFinancial ServicesFinTechMicro LendingPersonal Finance'], 'https://www.crunchbase.com/organization/cheq-40b6']","['Jun 1, 2019', 'https://www.crunchbase.com/organization/cheq-40b6']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/cheq-40b6']",None,"['Private', 'https://www.crunchbase.com/organization/cheq-40b6']",0.0,0.0,0.0,0.0,0.0
iOverlander | Find your next destination,https://www.ioverlander.com/,,ioverlander,None,"['support@heyyou.com.au', 'https://www.crunchbase.com/organization/hey-you']","['+61241885300', 'https://www.ioverlander.com/places/search.json?country=GHA&filename=Ghana.json']","['best place', 'good overnight place', 'small place', 'other places', 'clean place', 'excellent camping place', 'great place', 'guesthouse"",""description"":""very nice place', 'big fire place', 'beautiful place']","['Adam Theobald', 'founder(s)', 'https://www.crunchbase.com/organization/hey-you']","[['AppsInternetRestaurantsSoftware'], 'https://www.crunchbase.com/organization/hey-you']","['2011', 'https://www.crunchbase.com/organization/hey-you']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/hey-you']",None,"['Private', 'https://www.crunchbase.com/organization/hey-you']",0.0,0.25,0.0,0.0,0.0625
Australian Tenders Search Online - Australian Tenders,https://www.australiantenders.com.au/,Australian Tenders lists tenders from all around Australia including private tenders and government tenders. You can search over 1000 tenders online and get daily tender alerts by email ,australiantenders,"['Manning Buildings, Suite 3, Level 1/135 High Street Mall, Fremantle WA 6160', ['Australian Tenders, address', 'knowledge_panel']]","['hello@futuretheory.com.au', 'https://www.crunchbase.com/organization/futuretheory']","['1800 934 117', ['Australian Tenders, phone', 'knowledge_panel']]",None,"['Damiane Muller', 'founder(s)', 'https://www.crunchbase.com/organization/futuretheory']","[['AdvertisingDigital MarketingMarketingWeb DesignWeb Development'], 'https://www.crunchbase.com/organization/futuretheory']","['Jun 4, 2016', 'https://www.crunchbase.com/organization/futuretheory']",None,None,"[' Canberra, Australian Capital Territory, Australia', 'https://www.crunchbase.com/organization/futuretheory']",None,"['Private', 'https://www.crunchbase.com/organization/futuretheory']",0.0,0.0,0.0,0.0,0.0
Jora: Job Search Australia,https://au.jora.com/,Browse jobs with Jora. More than 250 000 jobs  all on one job search site. Free registration & alerts.,au.jora,"['North Sydney NSW 2060', ['Jora, address', 'knowledge_panel']]","['contact@jora.com', 'https://www.crunchbase.com/organization/jora']",None,"['senior manager', 'senior audit manager', 'senior insights manager', 'community role senior manager', 'senior audit manager financial crime', 'senior consultant', 'senior management consultant', 'safety partners senior insights manager', 'psychologist aws specialist executive support officer senior manager', 'manager']","['Adam Kushner', 'founder(s)', 'https://www.crunchbase.com/organization/jora']","[['Career PlanningEmploymentHealth CareHuman ResourcesSearch EngineSoftware'], 'https://www.crunchbase.com/organization/jora']","['Jun 25, 2012', 'https://www.crunchbase.com/organization/jora']",None,None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/jora']",None,"['Private', 'https://www.crunchbase.com/organization/jora']",0.0,0.0,0.0,0.0,0.0
Console Australia,https://www.console.com.au/,It’s the cloud-based property management  trust accounting and real estate software for Australian & NZ agencies who want to do less  make more and grow more,console,"['Level 7, 275 Grey Street SOUTH BRISBANE, QUEENSLAND, 4101 Australia', 'https://www.dnb.com/business-directory/company-profiles.console_australia_pty_ltd.ed43e36f7a2ce431e7cb85934bebc8cf.html']","['training@console.com.au', 'https://www.crunchbase.com/organization/console-group']","['1300 131 311', 'https://www.console.com.au/resources/privacy-statement/']","['console cloud customers', 'console cloud training', 'property management software console cloud software developers', 'console cloud want', 'new console cloud customers', 'console cloud users', 'property management console cloud', 'console cloud case', 'console cloud trainers', 'console cloud release']","[['DANIEL PAUL DEMPSEY', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.console_australia_pty_ltd.ed43e36f7a2ce431e7cb85934bebc8cf.html']","[['Property ManagementReal EstateSoftware'], 'https://www.crunchbase.com/organization/console-group']","['1992', 'https://www.crunchbase.com/organization/console-group']","['$12.27 million USD', 'https://www.dnb.com/business-directory/company-profiles.console_australia_pty_ltd.ed43e36f7a2ce431e7cb85934bebc8cf.html']",None,"[' Brisbane, Queensland, Australia', 'https://www.crunchbase.com/organization/console-group']",None,"['Private', 'https://www.crunchbase.com/organization/console-group']",0.375,0.375,0.0,0.0,0.1875
WebLink ASX Quotes and News,https://www.weblink.com.au/,,wcsecure.weblink,"['Suite 203, Level 2, 781 Pacific Highway, Chatswood, NSW 2067', 'https://www.weblink.com.au/html/privacy.asp']","['enquiries@connexionltd.com', 'https://www.crunchbase.com/organization/connexion-media']","['+61 2 9495 8400', 'https://www.weblink.com.au/html/contact_us.asp']","['weblink pageviews', 'web pages', 'other pages', 'contact weblink', 'weblink accounts', 'pageviews weblink feedback form', 'indemnified weblink', 'instructions weblink', 'other market related data', 'weblink address']","['Chris Dimopoulos', 'founder(s)', 'https://www.crunchbase.com/organization/connexion-media']","[['AutomotiveEnterprise SoftwareInformation TechnologyMobile Devices'], 'https://www.crunchbase.com/organization/connexion-media']","['2014', 'https://www.crunchbase.com/organization/connexion-media']","['$908,159 USD', 'https://www.dnb.com/business-directory/company-profiles.2and2_pty_ltd.aa55e47334ebf54455930a68e849dcd8.html']",None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/connexion-media']",None,"['Private', 'https://www.crunchbase.com/organization/connexion-media']",0.25,0.25,0.0,0.0,0.125
HMI Technologies Intelligent Transport Systems,https://www.hmi.co.nz/en-nz/,At the forefront of the transport technology revolution  HMI Technologies is an end to end provider of Intelligent Transport Systems (ITS) solutions and dynamic variable message signs._Technology Investment Network (TIN) has named HMI Technologies as the winner of this year’s TIN Rocket Award which recognises the company that has gained the most places in the TIN200 rankings for the year. _The introduction of autonomous buses in Victoria is a step closer to becoming reality  following the successful completion of the state’s first trial of the technology.,hmitechnologies,"['55 Ben Lomond Crescent Pakuranga Auckland, AUCKLAND, 2010 New Zealand', 'https://www.dnb.com/business-directory/company-profiles.hmi_technologies_limited.e992cb7c2de12a031126b07d44bb9f9d.html']",None,"['+61 426 400 940', 'https://www.hmi.co.nz/en-nz/contact/australia']","['autonomous vehicles hmi', 'hmi global hmi', 'hmi technologies', 'hmi technologies australia', 'intelligent transport systems hmi technologies', 'hmi technologies partners', 'hmi technologies nz', 'contact hmi technologies', 'hmi technologies limited', 'hmi technologies australia police']","[['Mohammed HIKMET', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.hmi_technologies_limited.e992cb7c2de12a031126b07d44bb9f9d.html']","['IT - Software, Services - professional, scientific, and technical', 'from_classification_model']","['15 September 2017', 'https://opencorporates.com/companies/nz/6447352']","['$565,200 USD', 'https://www.dnb.com/business-directory/company-profiles.hmi_technologies_limited.e992cb7c2de12a031126b07d44bb9f9d.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/6447352']",None,"['Limited\xa0Company Parent', 'https://www.dnb.com/business-directory/company-profiles.hmi_technologies_limited.e992cb7c2de12a031126b07d44bb9f9d.html']",0.75,0.25,0.75,0.0,0.4375
Parkable | Home,https://parkable.com/,Parkable is a park sharing platform for finding short-term or monthly parking  listing space to earn money  and managing your employee or visitor parks._Find short-term or monthly parking  list your space to earn money  or use Parkable for Business. Use the Parkable app in New Zealand  Australia and China._Parkable is a park sharing platform for finding short-term or monthly parking  listing space to earn money  and managing your employee or visitor parks._Find short-term or monthly parking  list your space to earn money  or use Parkable for Business. Use the Parkable app in New Zealand  Australia  Canada  United States  and China.,parkable,"['14 Mcdonald Street Morningside Auckland, AUCKLAND, 1025 New Zealand', 'https://www.dnb.com/business-directory/company-profiles.parkable_limited.149eb266be0059689d4385d682c9673e.html']","['hello@spotparking.com.au', 'https://www.crunchbase.com/organization/pygg']","['+64-93203418', 'https://www.dnb.com/business-directory/company-profiles.parkable_limited.149eb266be0059689d4385d682c9673e.html']",None,"[['Brody Nelson ', 'Co_Founder'], 'None']","[['ParkingSocial MediaSoftware'], 'https://www.crunchbase.com/organization/pygg']","['May 3, 2015', 'https://www.crunchbase.com/organization/pygg']","['$3.25 million USD', 'https://www.dnb.com/business-directory/company-profiles.parkable_limited.149eb266be0059689d4385d682c9673e.html']",None,"[' Pyrmont, New South Wales, Australia', 'https://www.crunchbase.com/organization/pygg']",None,"['Private', 'https://www.crunchbase.com/organization/pygg']",0.0,0.0,0.75,0.0,0.1875
ParkMate,https://parkmate.co.nz/,ParkMate makes parking easy. We are a smartphone app that allows you to pay for your parking without having to use a pay machine or display a ticket on your windshield.,parkmate,"['Level 12, Sap Tower, 151 Queen Street Auckland, AUCKLAND, 1010 New Zealand', 'https://www.dnb.com/business-directory/company-profiles.parkmate_limited.a867b72f55aeaad8e7eafdbff0c31128.html']","['support@partly.co.nz', 'https://www.crunchbase.com/organization/partly-daec']","['+64-93755056', 'https://www.dnb.com/business-directory/company-profiles.parkmate_limited.a867b72f55aeaad8e7eafdbff0c31128.html']","['parking', 'many parking options', 'actual parking meters', 'client parking', 'big city parking woes', 'special parking rates', 'us municipal parking professionals', 'parkmate news', 'a mobile phone parking app', 'my parkmate parking app']","[['John Francis MCMELLAN', ' director'], 'https://opencorporates.com/companies/nz/6830259']","[['AutomotiveE-CommerceInformation TechnologyInternetSoftware'], 'https://www.crunchbase.com/organization/partly-daec']","['Jul 28, 2020', 'https://www.crunchbase.com/organization/partly-daec']","['$1.36 million USD', 'https://www.dnb.com/business-directory/company-profiles.parkmate_limited.a867b72f55aeaad8e7eafdbff0c31128.html']",None,"[' Christchurch, Canterbury, New Zealand', 'https://www.crunchbase.com/organization/partly-daec']",None,"['Private', 'https://www.crunchbase.com/organization/partly-daec']",0.75,0.0,0.25,0.0,0.25
Apartamenty Rent like home,https://www.rentlikehome.com/,Najlepsze lokalizacje w Warszawie  Poznaniu  Wrocławiu  Zakopanem  Gdańsku  Międzyzdrojach i Kołobrzegu.,rentlikehome,"['35 Shelley St, Elwood VIC 3184', ['Seaside Home, address', 'knowledge_panel']]","['faktury-goscie@rentlikehome.com', 'https://www.rentlikehome.com/pl/regulamin?currency=EUR']",None,"['z klimatyzacją w deo plaza apartament deo plaza', 'klimatyzacją w deo residence apartament weteranów wojny apartament deo plaza 515b apartament', 'apartament deo plaza 416b apartament tatrzańska ostoja c13 apartament deo plaza', 'apartament kasprusie apartament deo plaza', 'apartament szymoszkowa a6 apartament deo plaza', 'w połączeniu z', 'w fotelu w salonie', 'apartament sarna apartament serenity', 'vii apartament łukaszówki apartament deo', 'apartament znajduje się w cichej']",None,"['Arts, entertainment and recreation, Healthcare', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
Financial Review - Business_ Finance and Investment News ...,https://www.afr.com/,The Australian Financial Review reports the latest news from business  finance  investment and politics  updated in real time. It has a reputation for independent  award-winning journalism and is essential reading for the business and investor community.,afr,"['506 Sydney NSW 2001', 'https://www.afr.com/privacy-policy?Embed=Y']","['spatten@afr.com', 'https://www.afr.com/work-and-careers/leaders/why-2021-will-be-the-year-of-investing-in-renewables-20210124-p56whx']","['+61 2 7966 6900', 'https://www.afr.com/conditions-of-use']","['australian carbon prices', 'energy prices', 'new gas projects', 'energy companies', 'us oil prices', 'clean energy share prices', 'gas prices', 'big oil companies', 'carbon prices', 'renewable energy projects']","[['MATTHEW CONNOLLY', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.afr_group_pty_ltd.f8fe5abd2933c55d.html']","[['NewsPublishingSocial News'], 'https://www.crunchbase.com/organization/australian-financial-review']","[' 9 October 2019', 'https://opencorporates.com/companies/au/636707634']","['$2.11 million USD', 'https://www.dnb.com/business-directory/company-profiles.afr_group_pty_ltd.f8fe5abd2933c55d.html']",None,"[' Pyrmont, New South Wales, Australia', 'https://www.crunchbase.com/organization/australian-financial-review']",None,"['Private', 'https://www.crunchbase.com/organization/australian-financial-review']",0.25,0.25,0.0,0.0,0.125
ANTHILL [WELCOMEGATE]: KNOWLEDGE PROD [LONG ...,http://anthillonline.com/,,anthillonline,"['132-138 CREMORNE STREET CREMORNE, VICTORIA, 3121 Australia', 'https://www.dnb.com/business-directory/company-profiles.james_tuckerman.271391981a71d729539b744a8892209d.html']",None,None,"['new business growth', 'new business models', 'business ideas', 'new products', 'most australian businesses', 'business tools', 'business', 'free business tools', 'new ways', 'business clusters']","['James Tuckerman', 'founder(s)', 'https://www.crunchbase.com/organization/anthill-magazine']","[['CommunitiesInternetSocial Entrepreneurship'], 'https://www.crunchbase.com/organization/anthill-magazine']","['May 23, 2009', 'https://www.crunchbase.com/organization/anthill-magazine']","['$82,427 USD', 'https://www.dnb.com/business-directory/company-profiles.james_tuckerman.271391981a71d729539b744a8892209d.html']",None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/anthill-magazine']",None,"['Private', 'https://www.crunchbase.com/organization/anthill-magazine']",0.0,0.0,0.375,0.0,0.09375
ScienceDirect.com | Science_ health and medical journals_ full ...,https://www.sciencedirect.com/,ScienceDirect is the world's leading source for scientific  technical  and medical research. Explore journals  books and articles.,sciencedirect,None,"['press@canva.com', 'https://www.crunchbase.com/organization/canva']",None,None,"['Cameron Adams', 'founder(s)', 'https://www.crunchbase.com/organization/canva']","[['Graphic DesignPhoto EditingPublishingSoftwareWeb Design'], 'https://www.crunchbase.com/organization/canva']","['2012', 'https://www.crunchbase.com/organization/canva']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/canva']",None,"['Private', 'https://www.crunchbase.com/organization/canva']",0.0,0.0,0.0,0.0,0.0
Youthlaw – a Fearless Advocate for Young People,https://youthlaw.asn.au/,,youthlaw.asn.au,None,"['lawpath@lawpath.com.au', 'https://www.crunchbase.com/organization/lawpath']","['1800 064 865', 'https://youthlaw.asn.au/learn-about-the-law/police-powers-and-your-rights-on-arrest/']","['other young people', 'vulnerable young people', 'many young people', 'more young people', 'few young people', 'most young people', 'homeless young people', 'complex young people', 'young children', 'police complaints']","['Damien Andreasen', 'founder(s)', 'https://www.crunchbase.com/organization/lawpath']","[['Cloud ComputingE-CommerceLegalMarketplace'], 'https://www.crunchbase.com/organization/lawpath']","['2013', 'https://www.crunchbase.com/organization/lawpath']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/lawpath']",None,"['Private', 'https://www.crunchbase.com/organization/lawpath']",0.0,0.25,0.0,0.0,0.0625
CV Media & Signage | National Supplier of Digital & Static ...,http://cvmediasignage.com.au/,Leading experts of customised visual solutions in Brisbane  Melbourne and Sydney. Our team specialise in innovative digital and static signage.,cvmediasignage,"['14 /10 John Hines Avenue, Minchinbury NSW 2770', 'http://cvmediasignage.com.au/category/news/']","['info@signsite.com.au', 'https://www.crunchbase.com/organization/signsite-group']","['1300 332 029', 'http://cvmediasignage.com.au/category/news/']","['digital petrol station digital signage', 'digital signage solutions', 'integrating digital signage', 'interactive digital signage', 'effective digital signage', 'great digital signage', 'digital signage assets', 'airport digital signage', 'healthcare digital signage', 'petrol station digital signage']","['Andrew Butcher', 'founder(s)', 'https://www.crunchbase.com/organization/signsite-group']","[['Digital Signage'], 'https://www.crunchbase.com/organization/signsite-group']","['Jan 1, 2012', 'https://www.crunchbase.com/organization/signsite-group']","['$268,103 USD', 'https://www.dnb.com/business-directory/company-profiles.cameron_voss.5c1b5835101e2056d34acb41e2070794.html']",None,"[' Brisbane, Queensland, Australia', 'https://www.crunchbase.com/organization/signsite-group']",None,"['Private', 'https://www.crunchbase.com/organization/signsite-group']",0.625,0.25,0.0,0.0,0.21875
New Zealand Parking Association: Home,https://www.nzparking.com/,The purpose of the NZPA website is to provide information to our association members and to share some useful parking tips with the public about parking in New Zealand.,nzparking,None,"['hello@carbar.com.au', 'https://www.crunchbase.com/organization/carbar']","['+618 9248 1800', 'https://www.nzparking.com/vendors/equipment-technology-suppliers/colleaguesnagels.html']","['parking times', 'parking spaces', 'parking meters', 'staff car parking', 'street parking', 'mobility car parking', 'new parking system', 'paid parking', 'parking systems', 'parking areas']","['Davie Saw', 'founder(s)', 'https://www.crunchbase.com/organization/carbar']","[['AutomotiveAutonomous VehiclesSubscription Service'], 'https://www.crunchbase.com/organization/carbar']","['2016', 'https://www.crunchbase.com/organization/carbar']",None,None,"[' Nunawading, Victoria, Australia', 'https://www.crunchbase.com/organization/carbar']",None,"['Private', 'https://www.crunchbase.com/organization/carbar']",0.0,0.25,0.0,0.0,0.0625
