title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
Treendale Pet Medical Veterinary Hospital Bunbury,https://www.treendalevet.com.au/,State of the art veterinary facility for quality medicine surgery imaging and advanced animal health for pets,treendalevet,"['08 9796 1388 109 The Blvd, Australind, WA 6233', 'https://www.treendalevet.com.au/']","['reception@treendalevet.com.au', 'https://www.treendalevet.com.au/blog/treating-mast-cell-tumors-mct-cancer-in-the-dog-tr']","['+618 97961388', 'https://www.treendalevet.com.au/blog/treating-mast-cell-tumors-mct-cancer-in-the-dog-tr']","['treendale pet medical treendale pet clinic', 'treendale vet treendale pet medical', 'treendale pet medical', 'mct treendale pet medical', 'anzcvs treendale pet medical', 'treendale pet', 'treendale pet medical veterinary hospital bunbury', 'treendale pet clinic', 'pet medical', 'small dog wards']",None,"['Transport, Healthcare', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
Zoetis Australia Home | Zoetis AU,https://www.zoetis.com.au/,Zoetis is a global animal health company dedicated to supporting customers and their businesses in ever better ways. The information in this site is intended only for residents of the AU.,zoetis,None,"['support@vetsaustralia.com.au', 'https://www.zoetis.com.au/vets-australia/register.aspx']","['1300 22 4636', 'https://www.zoetis.com.au/news-and-media/zoetis-donates-$100000-to-beyondblue.aspx']","['msds.pdf zoetis', 'vaccine msds.pdf', 'mastalone msds.pdf poulvac cvi hvt vaccine msds.pdf horse owners', 's vaccine msds.pdf', 'zoetis inc pestigard vaccine msds.pdf', 'gudair vaccine msds.pdf', 'msds.pdf', 'dogs msds.pdf', 'equivac t vaccine msds.pdf', 'equivac tat vaccine msds.pdf']","[['Marc Elison ', 'Australia & New Zealand Digital Lead_Zoetis ...'], 'from linkedin search google']","[['BiotechnologyHealth CareMarket Research'], 'https://www.crunchbase.com/organization/zoetis']","['2013', 'https://www.crunchbase.com/organization/zoetis']",None,None,None,None,"['Public', 'https://www.crunchbase.com/organization/zoetis']",0.0,0.25,0.0,0.0,0.0625
The Australian Industry Group: Home,https://www.aigroup.com.au/,The Australian Industry Group (Ai Group) is Australia's peak industry association. Acting on behalf of business for more than 140 years  we are the country's only ...,aigroup,"['51 Walker Street Sydney NSW 2060', 'https://www.aigroup.com.au/contact/']","['info@aigroup.com.au', 'https://www.crunchbase.com/organization/australian-industry-group']","['+613 9865 1413', 'https://www.aigroup.com.au/policy-and-research/businesspolicy/energy/energy-efficiency-capability-program/']","['australian industry group chief executive', 'ai group chief executive', 'australian industry group chief executive innes willox', 'ai group chief executive innes willox', 'ai group members', 'albury australian industry group', 'australian industry group', 'executive remuneration ai group', 'ai group industry networks', 'ai group nsw']","[['Nigel Haworth ', 'Managing Director_Ai Group ...'], 'from linkedin search google']","[['EducationIndustrialLegal'], 'https://www.crunchbase.com/organization/australian-industry-group']","['2005', 'https://www.crunchbase.com/organization/australian-industry-group']",None,None,"[' North Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/australian-industry-group']",None,"['Private', 'https://www.crunchbase.com/organization/australian-industry-group']",0.25,0.25,0.0,0.0,0.125
Home - Veterinary Careers - Where will your veterinary ...,https://veterinarycareers.com.au/,Come and find a world of opportunity! Set up your FREE profile  search or advertise jobs  keep up to date with industry news and career coaching advice!_&nbsp,veterinarycareers,None,"['haslamek@gmail.com', 'https://veterinarycareers.com.au/tag/zoonoses/']","['+61 3 9279 1752', 'https://veterinarycareers.com.au/tag/australian-volunteers-for-international-development/']","['animal disease information', 'helping animals', 'new zealand veterinary association', 'small animal veterinarians', 'animal welfare practices', 'small animal clinical team', 'veterinary careers', 'animal agriculture research', 'clinical veterinary practice', 'remote animal health programs']","[['Corey Snell', 'CEO'], 'https://www.vetvoice.com.au/media-releases/ava-appoints-corey-snell-as-new-ceo/']","['Healthcare, Education', 'from_classification_model']","[' 9 January 2014', 'https://opencorporates.com/companies/nz/4888239']",None,None,"['New Zealand', 'https://opencorporates.com/companies/nz/4888239']",None,"['NZ Limited Company', 'https://opencorporates.com/companies/nz/4888239']",0.0,0.25,0.0,0.0,0.0625
New Zealand Movers: International & Local NZ Moving ...,https://www.newzealandmovers.co.nz/,NZ Movers are the moving experts with over 30 years of experience. If you are searching for a NZ moving company that goes the extra mile then look no further. We specialise in local  intercity and overseas moving  handling thousands of relocations each year. Phone 0800 000 022,newzealandmovers,"['Hudson Taylor Chartered Accountants Ltd, Level 3, 44 Victoria Street, Wellington6011NZ', 'https://opencorporates.com/companies/nz/113466']",None,"['0800 00 00 22', 'https://www.newzealandmovers.co.nz/moving-services/special-moving-services']","['new zealand movers services', 'new zealand movers', 'new zealand movers staff', 'new zealand', 'new zealand movers group ltd movers', 'new zealand movers wellington', 'new zealand movers dunedin', 'new zealand south', 'new zealand movers group ltd movers rates', 'loading new zealand movers']","[['MARK DAVID PITCHER', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.new_zealand_movers_group_limited.3510b91f3939715e86ea0791275d109d.html']","[['AnalyticsAssociation'], 'https://www.crunchbase.com/organization/institute-of-analytic-professionals-of-australia']","['17 February 1982', 'https://opencorporates.com/companies/nz/113466']","['$7.10 million USD', 'https://www.dnb.com/business-directory/company-profiles.new_zealand_movers_group_limited.3510b91f3939715e86ea0791275d109d.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/113466']",None,"['Private', 'https://www.crunchbase.com/organization/institute-of-analytic-professionals-of-australia']",0.375,0.25,0.0,0.0,0.15625
Tower Systems: Point of Sale for Retailers,https://www.towersystems.com.au/,POS software for independent retailers. Australian made and supported. Shopify  Magento and WooCommerce connected. Xero integrated. Smart POS software for easy selling and secure management.,towersystems,"['8000 Fax:  03 9524 8099    Address:  3A Lynch St Hawthorn, Victoria 3122', 'https://www.towersystems.com.au/how-can-we-help-you.html']","['mark@towersystems.com.au', 'https://www.crunchbase.com/organization/tower-systems']","['+61 3 9524 8000', 'https://www.towersystems.com.au/how-can-we-help-you.html']","['tower systems pos software', 'pos software developer tower systems', 'tower history tower systems', 'inventory management software tower systems', 'tower systems terms', 'tower systems point', 'small business specialty retailers', 'many small business retailers', 'tower systems pos registers', 'independent small business retailers']","[['Mark Fletcher', 'CEO'], 'https://www.towersystems.com.au/who-we-are.html']","[['Information TechnologySoftware'], 'https://www.crunchbase.com/organization/tower-systems']","['Feb 16, 1981', 'https://www.crunchbase.com/organization/tower-systems']",None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/tower-systems']",1.0,0.25,0.0,0.0,0.3125
Day Hospitals Australia | Playing a Major Role in Healthcare ...,https://www.dayhospitalsaustralia.net.au/,Welcome to Day Hospitals Australia which has been supporting and representing stand alone Day Hospitals  within the Australian private ...,dayhospitalsaustralia.net.au,"['297 751  peter.boulos@airliquide.com    Vanessa McRobert  VIC/ TAS 0498', 'https://www.dayhospitalsaustralia.net.au/industry-members/']","['info@curagroup.com.au', 'https://www.crunchbase.com/organization/cura-group']","['+64 9 275 7245', 'https://www.dayhospitalsaustralia.net.au/find-a-member/?cpage=19']","['day hospitals australia ltd. day hospitals australia', 'day hospitals australia members', 'day hospitals australia representatives', 'page day hospitals australia', 'day hospitals australia industry', 'body day hospitals australia', 'day hospitals australia staff', 'day hospitals australia national conference', 'https://www.facebook.com/darwindaysurgery/ day hospitals australia', 'developments day hospitals australia']","[['JANE GRIFFITHS', 'Chief Executive Officer'], 'https://www.dnb.com/business-directory/company-profiles.day_hospitals_australia_limited.4c4c6737990db03a0e3f935b0a889e00.html']","[['Health CareHospital'], 'https://www.crunchbase.com/organization/cura-group']","['2008', 'https://www.crunchbase.com/organization/cura-group']","['$472,528 USD', 'https://www.dnb.com/business-directory/company-profiles.day_hospitals_australia_limited.4c4c6737990db03a0e3f935b0a889e00.html']",None,None,None,"['Private', 'https://www.crunchbase.com/organization/cura-group']",0.25,0.25,0.0,0.0,0.125
Eurofins Australia - Eurofins Scientific,https://www.eurofins.com.au/,Eurofins Australia offers a range of laboratory services contributing to food quality  environmental safety  biopharma product development and agrosciences,eurofins,"['6 Monterey Rd Dandenong South, VICTORIA, 3175 Australia', 'https://www.dnb.com/business-directory/company-profiles.eurofins_environment_testing_australia_pty_ltd.ab44213ed78af692.html']","['technologies.anz@eurofins.com', 'https://www.eurofins.com.au/eurofins-technologies/contact-us/']","['+61 3 8564 5000', 'https://www.crunchbase.com/organization/eurofins-environment-testing-australia-pty-ltd']",None,"[['Jennifer Wan', 'Managing_Director'], 'https://au.linkedin.com/in/jennifer-wan-74874637']","[['Professional Services'], 'https://www.crunchbase.com/organization/eurofins-environment-testing-australia-pty-ltd']","['1975', 'https://www.crunchbase.com/organization/eurofins-environment-testing-australia-pty-ltd']","['$29.47 million USD', 'https://www.dnb.com/business-directory/company-profiles.eurofins_environment_testing_australia_pty_ltd.ab44213ed78af692.html']",None,"['Australia', 'https://opencorporates.com/companies/au/612485819']",None,"['Private', 'https://www.crunchbase.com/organization/eurofins-environment-testing-australia-pty-ltd']",0.25,0.375,0.375,0.0,0.25
Careerjet.co.nz - Jobs & Careers in New Zealand,https://www.careerjet.co.nz/,Careerjet.co.nz - jobs search engine for New Zealand. Search jobs from more than ten thousands of web sites,careerjet,None,"['pr@careerjet.com', 'https://www.crunchbase.com/organization/careerjet']","['+64 9 336 5954', 'https://www.careerjet.co.nz/jobad/nz892d043a48f79c7346ebf67aefd1324f']","['job alerts', 'browse jobs', 'job listings', 'job offerings', 'job boards', 'writer jobs', 'worker jobs', 'xhtml jobs', 'few jobs', 'more jobs']","['Jean-Benoit Andrieu', 'founder(s)', 'https://www.crunchbase.com/organization/careerjet']","[['Developer APIsInternetSearch Engine'], 'https://www.crunchbase.com/organization/careerjet']","['1999', 'https://www.crunchbase.com/organization/careerjet']",None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/careerjet']",0.0,0.25,0.0,0.0,0.0625
Australia Post: Personal_ Business_ Enterprise & Government ...,https://auspost.com.au/,Australia Post provides reliable and affordable postal  retail  financial and travel services. ,auspost,"['111 BOURKE ST MELBOURNE, VICTORIA, 3000 Australia', 'https://www.dnb.com/business-directory/company-profiles.australian_post.18df393b21e08b4f0e20ae0242e9fc65.html']","['scams@auspost.com.au', 'https://auspost.com.au/about-us/about-our-site/online-security-scams-fraud']","['+61 3 9847 6098', 'https://auspost.com.au/receiving/manage-your-mail/redirect-hold-mail/extend-your-mail-redirection']","['conditions registered post australia post', 'australia post services', 'law australia post', 'australia post customers', 'australia post office', 'australia post terms', 'australia post data', 'australia post postcards', 'australia post products', 'australia post website terms']","[['Greg Poche', 'founder'], 'https://en.wikipedia.org/wiki/Australia_Post']","[['Banking'], 'https://www.crunchbase.com/organization/australia-post']","['Apr 25, 1809', 'https://www.crunchbase.com/organization/australia-post']","['$4.74 billion USD', 'https://www.dnb.com/business-directory/company-profiles.australian_post.18df393b21e08b4f0e20ae0242e9fc65.html']",None,None,"['36,000', 'None']","['Private', 'https://www.crunchbase.com/organization/australia-post']",0.75,0.25,0.0,0.0,0.25
Investor Relations - Hertz,https://ir.hertz.com/,,ir.hertz,"['65 Queens Rd Melbourne, VICTORIA, 3004 Australia', 'https://www.dnb.com/business-directory/company-profiles.hertz_australia_pty_limited.9680504dc419e089.html']","['ocr.booking@orixindia.com', 'https://www.crunchbase.com/organization/hertz']","['+612940-3078', 'https://ir.hertz.com/information-request']",None,"['Geoff Berlin', 'founder(s)', 'https://www.crunchbase.com/organization/hertz']","[['AutomotiveLeisureTransportation'], 'https://www.crunchbase.com/organization/hertz']","['1918', 'https://www.crunchbase.com/organization/hertz']","['$270.41 million USD', 'https://www.dnb.com/business-directory/company-profiles.hertz_australia_pty_limited.9680504dc419e089.html']",None,None,None,"['Public', 'https://www.crunchbase.com/organization/hertz']",0.0,0.25,0.0,0.0,0.0625
Vet Record | A leading veterinary journal from the BVA,https://veterinaryrecord.bmj.com/,A leading veterinary journal publishing news  opinion  reviews and original research on a wide range of veterinary topics.,veterinaryrecord.bmj,None,"['support@bmj.com', 'https://www.crunchbase.com/organization/bmj-group']",None,None,None,"[['Health CarePublishing'], 'https://www.crunchbase.com/organization/bmj-group']","['Oct 3, 1840', 'https://www.crunchbase.com/organization/bmj-group']",None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/bmj-group']",0.0,0.0,0.0,0.0,0.0
Warwick Vet Clinic_ Queensland - Welcome,https://www.warwickvet.com.au/,Whether your animals are your pets or your livelihood  the Warwick Vet Clinic is dedicated to providing the best health care and advice  day and night.,warwickvet,"['62 Clark Street Clifton QLD 4361', 'https://www.warwickvet.com.au/contact-a-clinic.html']","['admin@warwickvet.com.au', 'https://www.warwickvet.com.au/contact-a-clinic.html']","['+617 4666 3127', 'https://www.warwickvet.com.au/contact-a-clinic.html']","['warwick vet clinic', 'horse diseases', 'prevention new horse cats dogs', 'animal care services', 'warwick veterinary clinic', 'basic horse health', 'good dogs', 'warwick vet', 'new horses', 'new horse owners']","[['Chris Reardon ', 'Director_Warwick Veterinary Clinic'], 'from linkedin search google']","['Transport, Arts, entertainment and recreation', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
Plasvacc - For lifePlasvacc | For life,http://plasvacc.com/,For life,plasvacc,"['6066 Cunningham Highway  Kalbar Queensland 4309 AUSTRALIA', 'http://plasvacc.com/contact']","['plasmail@plasvacc.com', 'https://www.crunchbase.com/organization/plasvacc-holdings']","['+61 7 5463 7600', 'https://www.crunchbase.com/organization/plasvacc-holdings']","['plasvacc high quality products', 'plasvacc products', 'vet clinic plasvacc production manager dr', 'quality control plasvacc pty ltd', 'plasvacc veterinary surgeons', 'more plasvacc', 'plasvacc quality assurance', 'plasvacc staff', 'high quality hyperimmunised blood plasma products', 'plasvacc quality assurance manager sanjaya unantenna']","[['Andrew Macarthur', 'founder'], 'http://plasvacc.com/company-overview/plasvacc-team']","[['Manufacturing'], 'https://www.crunchbase.com/organization/plasvacc-holdings']",None,"['$3.8M', 'None']","['$0', 'None']",None,"['44', 'None']","['Private', 'https://www.crunchbase.com/organization/plasvacc-holdings']",1.0,0.25,0.5,0.0,0.4375
BBC - Homepage,https://www.bbc.com/,"Breaking news  sport  TV  radio and a whole lot more.
        The BBC informs  educates and entertains - wherever you are  whatever your age.",bbc,"['Level 1/35-51 Mitchell St, McMahons Point NSW 2060', ['BBC Studios, address', 'knowledge_panel']]","['newswatch@bbc.co.uk', 'https://www.crunchbase.com/organization/bbc']",None,"['hong kong', 'hong kong police', 'hong kong security law', 'hong kong protests', 'hong kong pro-democracy lawmakers', 'hong kong protesters', 'hong kong activist', 'hong kong students', 'hong kong pro-democracy politicians', 'hong kong media']","[['Kylie Washington', 'Managing_Director'], 'https://au.linkedin.com/in/kylie-washington-33206270']","[['BroadcastingMedia and EntertainmentNewsSocial News'], 'https://www.crunchbase.com/organization/bbc']","['Oct 18, 1922', 'https://www.crunchbase.com/organization/bbc']",None,None,"['Australia', 'https://opencorporates.com/companies/au/112732199']",None,"['Private', 'https://www.crunchbase.com/organization/bbc']",0.0,0.0,0.0,0.0,0.0
Melbourne Equine Veterinary Group: Specialist equine ...,https://www.mevg.com.au/,Melbourne Equine Veterinary Group SERVICING METROPOLITAN RACETRACKS FOR OVER 20 YEARS MEVG is a dedicated equine practice and treats all horses from pleasure to performance  with a special interest in racehorses. Our team of experienced veterinarians provide a high quality service  with state of the art portable diagnostic equipment. Our hospital based at Caulfield Racecourse […],mevg,"['130 KAMBROOK ROAD CAULFIELD EAST, VICTORIA, 3145 Australia', 'https://www.dnb.com/business-directory/company-profiles.melbourne_equine_veterinary_group_pty_ltd.7279f6d08f2e43608cb38942402b5477.html']",None,"['+61438 877 629', 'https://www.mevg.com.au/terms-and-conditions/']","['disputed accounts account payments', 'melbourne equine veterinary group', 'such account', 'high speed treadmill examination', 'equine veterinary group tasmania services servicing', 'cloudflare telephone rebecca newman pre-purchase examinations', 'accounts', 'lameness examinations', 'endoscopy examination', 'payment website']","[['PETER ANGUS', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.melbourne_equine_veterinary_group_pty_ltd.7279f6d08f2e43608cb38942402b5477.html']","['Healthcare, Agriculture', 'from_classification_model']",None,"['$3.10 million USD', 'https://www.dnb.com/business-directory/company-profiles.melbourne_equine_veterinary_group_pty_ltd.7279f6d08f2e43608cb38942402b5477.html']",None,None,None,"['Proprietorship Independent', 'https://www.dnb.com/business-directory/company-profiles.melbourne_equine_veterinary_group_pty_ltd.7279f6d08f2e43608cb38942402b5477.html']",0.75,0.25,0.0,0.0,0.25
Market Data Forecast | Industry Reports & Business Intelligence,https://www.marketdataforecast.researchcosmos.com/,Market research firm offering 10 000+ Industry reports and a statistics vendor for Forture 500 companies. Provides custom research services and market entry strategies.,marketdataforecast.researchcosmos,"['1/3 Queen St, Glebe NSW 2037', ['AMSRS, address', 'knowledge_panel']]","['enquiries@csiro.au', 'https://www.crunchbase.com/organization/csiro']","['+61-393696440', 'https://www.dnb.com/business-directory/company-profiles.3a_blinds_australia_pty_ltd.cbc8b6cd2d654be4df89cb4a40c5a9bf.html']","['market europe carrageenan market', 'hie market market research', 'asia pacific wet pet food market europe carrageenan market', 'food market', 'mea healthcare analytics market food emulsifiers market', 'brazil healthcare analytics market latin america carbohydrase market', 'food market europe', 'europe carrageenan market europe healthcare analytics market research report', 'north america food emulsifiers market', 'north america food additives market']","['David Burt', 'founder(s)', 'https://www.crunchbase.com/organization/csiro']","[['Consumer ResearchMarine TechnologyMarket ResearchProduct Research'], 'https://www.crunchbase.com/organization/csiro']","['1916', 'https://www.crunchbase.com/organization/csiro']","['$5.66 million USD', 'https://www.dnb.com/business-directory/company-profiles.3a_blinds_australia_pty_ltd.cbc8b6cd2d654be4df89cb4a40c5a9bf.html']",None,None,None,"['Private', 'https://www.crunchbase.com/organization/csiro']",0.0,0.0,0.0,0.0,0.0
Home | ICVA,https://www.icva.net/,Site Home Page - Welcome,icva.net,None,"['ecfvg@avma.org', 'https://www.icva.net/navle']","['+61 3 5445 5999', 'https://www.crunchbase.com/organization/apiam-animal-health']","['icva navle application', 'icva navle', 'navle candidates', 'navle testing', 'licensing board navle application procedures', 'navle application', 'navle testing window', 'state navle applications', 'many navle candidates', 'navle state']",None,"[['Veterinary'], 'https://www.crunchbase.com/organization/apiam-animal-health']","['1998', 'https://www.crunchbase.com/organization/apiam-animal-health']",None,None,None,None,"['Public', 'https://www.crunchbase.com/organization/apiam-animal-health']",0.0,0.0,0.0,0.0,0.0
Sydney Vet Specialists,https://www.sydneyvetspecialists.com.au/,"For quality around-the-clock pet care in Sydney  choose Sydney Veterinary Emergency & Specialists. We offer a range of specialist medical & surgical services._Looking for emergency vet hospital or vet specialists in Sydney? Sydney Veterinary Emergency & Specialists is 24 hours open for emergency care of your pet!_24 HOUR EMERGENCY CARE
FOR YOUR PETS    
Important Information for Visiting Our Hospital and the COVID-19 consultation process.    
Call any time  any day. Caring for your pets 24/7",sydneyvetspecialists,"['02 9197 5800  Address: 675 Botany Road, Rosebery NSW 2018', 'https://www.sydneyvetspecialists.com.au/contact-us/']","['careers@sydneyvetspecialists.com.au', 'https://www.sydneyvetspecialists.com.au/contact-us/']","['+612 9197 5800', 'https://www.sydneyvetspecialists.com.au/']","['working animals', 'sydney veterinary emergency', 'small animal general practice', 'contact sydney veterinary emergency', 'ecvs sydney veterinary emergency', 'small animals', 'animal care', 'small animal surgery', 'hour animal emergency hospital', 'busy small animal general practices']","[['Dr Andrew Levien', 'CEO'], 'https://www.vsos.com.au/about/']","['Transport, Healthcare', 'from_classification_model']","['21 August 2018', 'https://opencorporates.com/companies/au/628288595']",None,None,"['Australia', 'https://opencorporates.com/companies/au/628288595']",None,"['Australian Proprietary Company, Limited By Shares', 'https://opencorporates.com/companies/au/628288595']",0.625,0.25,0.0,0.0,0.21875
Covance,https://www.covance.com/,Covance  a global contract research organization and drug development services company  has helped bring all of the top 50 best-selling drugs to market. We&amp;rsquo;re dedicated to providing high-quality nonclinical  preclinical  clinical and commercialization services to pharmaceutical and biotechnology companies to help reduce the time and costs associated with drug development.,covance,"['97 Waterloo Rd, Macquarie Park NSW 2113', ['Covance Pty Ltd., address', 'knowledge_panel']]",None,None,"['tumor cells', 'cell line models', 'clinical trial data', 'clinical drug development', 'cancer cells', 'cell', 'cell lines', 'different cell lines', 'experience sorting cells', 'multiple cell lines']","['Bryan Lawlis', 'founder(s)', 'https://www.crunchbase.com/organization/covance']","[['BiotechnologyDietary SupplementsHealth CareMedicalPharmaceutical'], 'https://www.crunchbase.com/organization/covance']","['1997', 'https://www.crunchbase.com/organization/covance']",None,None,None,"['15,000', 'None']","['Delisted', 'https://www.crunchbase.com/organization/covance']",0.0,0.0,0.0,0.0,0.0
Medicine Australia,https://www.medicinesaustralia.com.au/,,medicinesaustralia,"['17 Denison Street, Deakin ACT 2600', 'https://www.medicinesaustralia.com.au/community/health-consumer-advocacy-and-support/working-together-guide/more-information/']","['pharmaus18@medaus.com.au', 'https://www.medicinesaustralia.com.au/media-events/archived-events/pharmaus-2018/']","['+61450 728 600', 'https://www.medicinesaustralia.com.au/media-release/federal-government-makes-bold-commitment-to-the-health-of-australians/']","['medicines australia medicines australia', 'medicines australia medicines australia submission', 'bowel cancer australia medicines australia', 'medicine medicines australia', 'palliative care australia medicines australia', 'melanoma patients australia medicines australia', 'medicines australia pharma australia inclusion group', 'health consumer organisations medicines australia', 'medicines australia code', 'conduct medicines australia']","[['Ms de Somer', 'CEO'], 'https://www.medicinesaustralia.com.au/media-release/medicines-australia-announces-new-ceo/']","[['BiotechnologyMedicalPharmaceutical'], 'https://www.crunchbase.com/organization/medicines-australia']","['15 September 2017', 'https://opencorporates.com/companies/au/621728158']",None,None,"['Australia', 'https://opencorporates.com/companies/au/621728158']",None,"['Private', 'https://www.crunchbase.com/organization/medicines-australia']",0.625,0.25,0.0,0.0,0.21875
Home - IDEXX US,https://www.idexx.com/,Enhancing the health and well-being of pets  people  and livestock.,idexx,"['Unit 6/38-46 South St, Rydalmere NSW 2116', ['IDEXX Laboratories, address', 'knowledge_panel']]","['contactdirectors@idexx.com', 'https://www.crunchbase.com/organization/idexx-laboratories']","['0800 102 084', 'https://www.idexx.com/en/about-idexx/terms-of-sale/nz-ref-labs-terms-of-sale/']","['de escudo de privacidad de', 'del representante de derechos de autor de idexx', 'al representante de derechos de autor de idexx', 'aviso de escudo de privacidad de idexx effective', 'derechos de propiedad de idexx', 'de processamento de', 'de conflicto de', 'lavis de bouclier de protection de la vie privée idexx', 'aviso de processamento de funcionários idexx', 'y de exigibilidad de la']","[['Darryl Graham ', 'General Manager_IDEXX'], 'from linkedin search google']","[['Health CareLivestockVeterinary'], 'https://www.crunchbase.com/organization/idexx-laboratories']","['1983', 'https://www.crunchbase.com/organization/idexx-laboratories']","['$5M', 'None']","['$0', 'None']",None,"['92', 'None']","['Public', 'https://www.crunchbase.com/organization/idexx-laboratories']",0.0,0.25,0.0,0.0,0.0625
Vetmedex | Vetmedex,https://vetmedex.com.au/,,vetmedex,None,None,"['1300 353 198', 'https://vetmedex.com.au/sterilisation-equipment/']","['fiberwire suture', 'fibertape suture', 'suture', 'suture anchor', 'suture limbs', 'suture strands', 'suture material', 'polyester suture', 'suture removal', 'wire suture shuttle']",None,"['Healthcare, Manufacturing', 'from_classification_model']",None,None,None,None,None,None,0.0,0.25,0.0,0.0,0.0625
REM SYSTEMS | Medical supplies_ surgical instruments_ vet ...,https://www.remsystems.co.nz/,REM SYSTEMS is a specialised medical and veterinary equipment distribution company supplying hospitals  health clinics and medical practices throughout NZ.,remsystems,"['69 Elizabeth Knox Place Glen Innes Auckland 1072 New Zealand', 'https://www.remsystems.co.nz/contact-us-support/contact-us/']",None,"['+64 9 570 3288', 'https://www.remsystems.co.nz/medical-surgical/']","['ensure rem systems', 'rem systems ltd', 'medline rem systems', 'rem systems bruce', 'rem systems limited', 'rem systems staff', 'rem systems pty ltd', 'contact blair siegel rem systems', 'rem systems pty limited', 'online enquiry form rem systems']","[[""Rachael O'Callaghan"", 'CEO'], 'https://au.linkedin.com/in/rachael-o-callaghan-1b906b23']","['Healthcare, Services - professional, scientific, and technical', 'from_classification_model']","['14 January 1982', 'https://opencorporates.com/companies/nz/113259']",None,None,"['New Zealand', 'https://opencorporates.com/companies/nz/113259']",None,"['NZ Limited Company', 'https://opencorporates.com/companies/nz/113259']",0.625,0.25,0.0,0.0,0.21875
Petraveller | International Pet Transport | Pet Travel | Flying ...,https://www.petraveller.com.au/,Petraveller offers pet transport services for cats and dogs world-wide. We can manage every part of your pet's travel and have transported pets internationally to over 100 cities in 35 countries with a zero harm rating. Choose Petraveller for the most caring and comprehensive pet travel services.,petraveller,"['27 Mareno RD Tullamarine, VICTORIA, 3043 Australia', 'https://www.dnb.com/business-directory/company-profiles.lenin_thomas.e44874a68c5471710b7b8c542ea134e6.html']","['enquiries@petraveller.com.au', 'https://www.petraveller.com.au/privacy-policy']","['+61 3 9391 0860', 'https://www.petraveller.com.au/blog/all-you-need-to-know-about-the-mickleham-quarantine-facility-in-australia']","['pet cats', 'travelling pets', 'pets', 'other pets', 'flying pets', 'pet crates', 'international pet relocation', 'pet boarding', 'pet travel time', 'kng krishna pet cat']","[['Lenny Thomas', 'Managing_Director'], 'https://au.linkedin.com/in/lenny-thomas-a15b1a4b']","['Transport, Manufacturing', 'from_classification_model']",None,"['$105,072 USD', 'https://www.dnb.com/business-directory/company-profiles.lenin_thomas.e44874a68c5471710b7b8c542ea134e6.html']",None,None,None,"['Sole\xa0Proprietorship Independent', 'https://www.dnb.com/business-directory/company-profiles.lenin_thomas.e44874a68c5471710b7b8c542ea134e6.html']",0.75,0.25,0.375,0.0,0.34375
Dechra - veterinary pharmaceutical products,https://www.dechra.com/,"Dechra is an international veterinary 
pharmaceuticals and related products business. 
Dechra develop  produce  sell and market products 
for veterinarians. ",dechra,None,None,None,None,"[['Maria Rosalia Aquino', 'McClure_Australia and New Zealand'], 'from linkedin search google']","[['PharmaceuticalVeterinary'], 'https://www.crunchbase.com/organization/dechra-pharmaceuticals']","['1997', 'https://www.crunchbase.com/organization/dechra-pharmaceuticals']","['$5M', 'None']","['$0', 'None']","['Australia', 'https://opencorporates.com/companies/au/614660310']","['93', 'None']","['Public', 'https://www.crunchbase.com/organization/dechra-pharmaceuticals']",0.0,0.0,0.0,0.0,0.0
The Think Curiouser,https://thinkcuriouser.com/,,thinkcuriouser,"['4004 W Lake Sammamish,  Pkway B9 Redmond, WA 9805', 'https://thinkcuriouser.com/tag/car-beauty-service-market-analysis/']",None,None,"['market report', 'market sizeand market share prices', 'market sizeand market share estimates', 'covid-19 market research report', 'audiobooks market report', 'market intelligence reports', 'rich market reports', 'cheese market research report', 'covid-19 market study report', 'toothbrush sales market report']",None,"['Manufacturing, Finance and insurance', 'from_classification_model']",None,None,None,None,None,None,0.25,0.0,0.0,0.0,0.0625
BioSpace: Biotech_ Pharmaceutical and Clinical Research Jobs,https://www.biospace.com/,The Home of the Life Sciences Industry. Find biotech  clinical research and pharmaceutical jobs from thousands of employers.,biospace,None,"['ajliu@anhearttherapeutics.com', 'https://www.biospace.com/article/releases/anheart-licenses-two-clinical-stage-oncology-candidates-from-daiichi-sankyo/']","['+646-970-4681', 'https://www.biospace.com/article/releases/anheart-licenses-two-clinical-stage-oncology-candidates-from-daiichi-sankyo/']",None,"[['Maria Sorrenti ', 'Senior Clinical Operations Manager_LinkedIn'], 'from linkedin search google']","['Agriculture, Mining, oil and gas', 'from_classification_model']",None,None,None,None,None,None,0.0,0.25,0.0,0.0,0.0625
